iter,rt_raw0.0.mean,rt_raw0.0.median,rt_raw2.0.mean,rt_raw2.0.median,rt_raw2.5.mean,rt_raw2.5.median,rt_raw3.0.mean,rt_raw3.0.median,rt_log0.0.mean,rt_log0.0.median,rt_log2.0.mean,rt_log2.0.median,rt_log2.5.mean,rt_log2.5.median,rt_log3.0.mean,rt_log3.0.median,rt_inv0.0.mean,rt_inv0.0.median,rt_inv2.0.mean,rt_inv2.0.median,rt_inv2.5.mean,rt_inv2.5.median,rt_inv3.0.mean,rt_inv3.0.median,dataset
14,0.846226437783519,0.5634342812038587,0.4163792292281412,0.3132202893917174,0.4416494160737048,0.3956151131700638,0.9765430506361734,0.51579444836971855,0.765013715037579,0.5470183836650404,0.40487512637474576,0.29805225199054636,0.4116993011078156,0.37541432069210556,0.8386246393703054,0.49914215875507084,0.6947374040451619,0.5318754859514196,0.3991654976992175,0.2845296447641593,0.39406961931059936,0.3568590220755362,0.7355940114814652,0.48392397652538544,s_450_20_150
15,0.5645857662318193,0.47202444484463735,0.8422573592026148,0.6774876797262253,0.7643998571313535,0.5649957600046096,0.7699678800384319,0.4905510314925058,0.6270237688497672,0.48518804374405233,0.7734503299545187,0.6561063519829415,0.8693908152992981,0.5864231092677357,0.8630983293706442,0.507389132057187,0.7395107336220974,0.4992072924115767,0.6937910497199273,0.6345215660895963,0.9892392680412401,0.6089075452015231,0.9760892579562146,0.5251780402606574,s_450_20_150
16,0.7930400788339586,0.4546632361226014,0.4079290564752256,0.43235878620782653,0.6618180959775579,0.3949354486317065,0.9892274223515116,0.40282926900216554,0.7719620975384175,0.44460500043380646,0.40937558362502136,0.42536460197724,0.6084811608899696,0.3854978891112365,0.8614650845105523,0.3909847033166185,0.7380635312418011,0.4345417354663227,0.4195214965015881,0.41835383857489383,0.5787767964860828,0.3762103162511229,0.7772498805503699,0.37930532006530215,s_450_20_150
17,0.11955579392355176,0.043628447233075955,0.6397926783561709,0.15324017862565623,0.42208882202550024,0.09653183472835491,0.35410161373754345,0.06622620836587147,0.1393481018692165,0.04216394071575798,0.5538967265251238,0.14991322405055274,0.39158185568018467,0.09416806549106116,0.3357723464831023,0.0647669649765142,0.16557652941058357,0.04074220468120633,0.5031951514984785,0.14663684147432715,0.37712989162714616,0.09188371319233211,0.33048604552110405,0.06335970826877896,s_450_20_150
18,0.940532058844425,0.5078299134578714,0.6988122224620298,0.60770424151895,0.3926942276575103,0.4839436974772747,0.4791749130320875,0.5210936263633792,0.9685108114191637,0.5284635197306244,0.7246678339156739,0.6201774995072001,0.44652827821711794,0.49617802064203465,0.5275128022670204,0.5369480483552824,0.9244543761349371,0.549125957262955,0.7595643621589748,0.6325487415751656,0.5061110043981603,0.5085326156243146,0.582569657740444,0.5528763267781156,s_450_20_150
19,0.07262513941699458,0.058050109540334384,0.045022630507891716,0.23232023392159734,0.009196660650813216,0.09207985303675993,0.007849187993623065,0.08101352709892144,0.04081327943923981,0.05922112888538738,0.052609653530744135,0.23364268119247844,0.010752114840991275,0.09233743146115632,0.007900530458188795,0.08160734331032309,0.03206236329337749,0.06052672151733485,0.06459524624398684,0.23450110033987565,0.015623328245215428,0.09269899411331631,0.010654898639332753,0.0823061338758859,s_450_20_150
20,0.15721896139703426,0.24366973363665792,0.1848700178578464,0.11659697316158366,0.3437136444908464,0.21152597135273926,0.19614526975661173,0.19605044699232965,0.16294988999276117,0.2510320803075264,0.20536449314818686,0.12027631617741065,0.3244486473992234,0.21713024702970213,0.20650887440555304,0.20410256437179003,0.18439934476687836,0.2588507594519928,0.23030771172384512,0.12434966119513145,0.32283860336083736,0.22319816077849144,0.22451650009403737,0.21263222537921023,s_450_20_150
21,0.5175504625924618,0.926285569233589,0.9445185298349679,0.7919617789946425,0.8528383294590612,0.6880064125827801,0.9683904253066069,0.6558700725419804,0.510943429701057,0.924434559561248,0.8609951999445867,0.7967889061349525,0.7756323290961311,0.694325341512235,0.8470256584009088,0.6584308814212393,0.48993927155528905,0.9219031475672163,0.7749095402496577,0.8021961868350223,0.6980865681905696,0.7011290639303361,0.7367003662044467,0.6613191876255932,s_450_20_150
22,0.31921276613299554,0.6227719480627807,0.609298075453095,0.8065240270032319,0.38803828079651137,0.7454419803368784,0.5295463310219406,0.830670891595519,0.40078396199551036,0.6076894976404688,0.6786300674071524,0.7959237988724988,0.4990107569467658,0.7331964297695118,0.6197086668471026,0.8142822021509367,0.5092112287399855,0.592650280215503,0.7534242562271845,0.7853425822552516,0.613309950027938,0.7213295211499211,0.7123914393197128,0.7982987158443617,s_450_20_150
23,0.49144939201083815,0.08725505067926426,0.02970589562423916,0.1428981901275489,0.057865817780280035,0.06778897663714764,0.14932688562371732,0.09389660061225191,0.33584604790289974,0.08955916676186439,0.039470541723791,0.14589455384308372,0.05671822758884645,0.06790777684275065,0.1253490645681712,0.09576722402856114,0.27236843896671264,0.09223284027527041,0.05629927910042273,0.14912359477409823,0.06648725286300153,0.06826326504147426,0.12622517213926102,0.09796808142744455,s_450_20_150
24,0.7601009569875561,0.5839913084248782,0.9280398973056929,0.2577558250053545,0.9944411263995788,0.33987987653939433,0.48580573900227253,0.5208951347917998,0.9223308578105694,0.5759166424986584,0.7120692087256403,0.25507242964767657,0.774410721223828,0.34039182934429213,0.7488636077956661,0.5165593365458888,0.8417147033619896,0.5678870724173997,0.5107404072176303,0.2526027673104331,0.5604052108117905,0.34086934590708573,0.9386850272058667,0.5124057398184133,s_450_20_150
25,0.6605619907369118,0.680111099653621,0.31763317037149397,0.8210902466214351,0.18208716619920828,0.8439254531903184,0.4207771912170073,0.6579411131865289,0.7120918386538643,0.7112330325298043,0.42380235058615756,0.8558776329698985,0.269964549428958,0.8781047345083948,0.49896516345334296,0.693250352472931,0.7756989383612727,0.7427484274522094,0.5461629223520741,0.8911770533629465,0.38308942139838265,0.9126631437608259,0.5956894742371288,0.7292654299205441,s_450_20_150
26,0.8216493513247796,0.5672125654907119,0.9599946920007264,0.914577973665587,0.9858717008269462,0.6996917738179804,0.49175566006044347,0.7210100967985631,0.9123742490166178,0.5337622493105919,0.9034043454073875,0.8592123230784594,0.8631841608783982,0.6546899455367547,0.689994395463095,0.6784404135669309,0.9696720212626929,0.5019104214366148,0.7846371779490022,0.8051142836655099,0.7536164804879221,0.6116371972612232,0.882299446835421,0.6375286643225573,s_450_20_150
27,0.7079098745047039,0.4889298770829389,0.58599896345972,0.5147627236353107,0.9728978833177623,0.5294603946807068,0.7087356940016601,0.419114419085467,0.8830512863343665,0.47382372355779934,0.5019207022359629,0.49292233935742036,0.8804997984252508,0.5135578499006128,0.6307309664274352,0.40970122382213015,0.9416377070822213,0.4583668638266565,0.42836723336822513,0.4709770845868936,0.7424844121373652,0.49731784579431204,0.5499838830478858,0.3998374961878347,s_450_20_150
28,0.4305025220348252,0.7269785171106686,0.5626027556961499,0.4311774555051081,0.6516151145501119,0.3301811932974462,0.3964622502541888,0.5228405517714465,0.5772846073308122,0.7010724741679852,0.7138215226037239,0.4220473141634261,0.8205980034280382,0.3222636423874303,0.5541251030783747,0.5129203554810653,0.7724340662604819,0.6762195372378063,0.8819766479156644,0.4132703912842407,0.9984605650555871,0.31508437660254396,0.7463340991681262,0.5037831699396089,s_450_20_150
29,0.8854615109289917,0.7628016719142576,0.3986524590956837,0.8112895402419188,0.927093945451202,0.8590612799909272,0.42031082624510874,0.8816013026829208,0.8706433851014812,0.76667432576042,0.4586833499885947,0.8086959244027695,0.9172100806574119,0.8613818350560946,0.48220070781596147,0.887420110951068,0.8685550411295865,0.771282937397643,0.5188137531632994,0.8056070120911561,0.917193449918412,0.8642314940069021,0.5472067447429709,0.893669070749338,s_450_20_150
30,0.6606809753661093,0.11697612216099094,0.4091371400614654,0.12234731523711906,0.3517058716768682,0.10791790247542342,0.43337831878934086,0.1297786947022282,0.5080197953784296,0.1112187704349307,0.3142940823535443,0.11633531341275823,0.2603310078267115,0.10406840928398076,0.33255447788006787,0.12307796596122116,0.37699060485006797,0.10587178997533596,0.24328513274632801,0.11080522353415247,0.19544995097102494,0.10048814142704467,0.2529357279495596,0.11687312978522901,s_450_20_150
31,0.12074483972549836,0.1855427249100361,0.052372666275579856,0.16103380156250496,0.13603888384863544,0.24620589818189867,0.09201993054048134,0.20508643200725876,0.08400469056051428,0.18173155401292515,0.05156048334768098,0.16462928516071923,0.10969804396924498,0.24471318723636648,0.07256147857996603,0.20231381501112386,0.06456375512261715,0.17857122999640748,0.051771738501387846,0.16841768553930803,0.09325684285668977,0.2437675255107163,0.06096125480036164,0.20006598396167685,s_450_20_150
32,0.6908025121428958,0.5493940140196791,0.32394334844546513,0.4555254720788594,0.23789376842514615,0.43352176813898824,0.49086805133579936,0.4821209134797211,0.5616573682813732,0.5277662457086307,0.2901974327649171,0.44372749880815887,0.21578152590966995,0.41029996075402,0.4011647305538475,0.46415445040358927,0.4627290218190411,0.5075286149879434,0.2662071959424915,0.43245035885520167,0.20068691933300525,0.3883170021659266,0.34022690453597737,0.44712702223747247,s_450_20_150
33,0.8307679911266079,0.6144902643319767,0.8961825007932731,0.29569389777104615,0.9692204783134577,0.5217168036487212,0.9151951238207696,0.6262058928084587,0.9317410777926229,0.604404511152303,0.7002588633184703,0.29348115750785164,0.783713957660291,0.5101504763395469,0.9025472133688108,0.6096883198330374,0.7343181693220759,0.5944053843953181,0.5427325694838296,0.29161116672426846,0.6190289061097727,0.4987705315389166,0.7270424799564424,0.5934421277167428,s_450_20_150
34,0.012442495749702933,0.4156407604593343,0.26278537599134116,0.8866254833136056,0.1348421894385105,0.5660321405498625,0.015309277474141174,0.36476347623568683,0.02151615747339065,0.4075139994767558,0.296402806512962,0.8880060476193075,0.1490734888824176,0.5585359995836527,0.024098577436830866,0.35927627755081126,0.03888878038486431,0.4003180652308602,0.3384547309150492,0.8909320439864667,0.17218179734544506,0.5524343228813539,0.03895896998820362,0.3549732427481598,s_450_20_150
35,0.9490779103173821,0.7596747915115674,0.812266773978831,0.7163290293579576,0.45118217188351606,0.9656245555151617,0.33564573578607704,0.9955383412993909,0.9663756575791174,0.7331780297064461,0.8390774074570959,0.6959043260624569,0.5285028510070184,0.9356678326395311,0.4126234501502656,0.9661184626045745,0.9164861951157072,0.7077818915116347,0.8519564581607767,0.6766495385620377,0.5896939807646495,0.9068871377526467,0.4805587345107052,0.9378823366771879,s_450_20_150
36,0.42829158290293123,0.8524772035926735,0.39533996081519074,0.9974175133999739,0.6938203825701261,0.972325914869858,0.8353135435446221,0.9174133378993157,0.5272929390099717,0.8647644223447901,0.5227868609013897,0.9814841126952876,0.7956813312805395,0.9590395460915211,0.9075120115081803,0.9052432129700267,0.6801249636289004,0.877340142182399,0.6863776695093471,0.9652075072651809,0.9322048794867481,0.9452390081109872,0.9756876905557879,0.8927762063830097,s_450_20_150
37,0.606361321706022,0.7667550687053207,0.7974865001089299,0.5024020763035916,0.9241819946163041,0.588774338421431,0.9688217548318471,0.5802824512034424,0.6891897116288993,0.7630540572106821,0.8558232388265468,0.49164234025209286,0.9553850842927112,0.5837696264186236,0.9872564426995081,0.5741401674027545,0.795264967055811,0.7598442905038496,0.9422607555616664,0.48135584327177516,0.9821554349287843,0.5791843655640947,0.9567012104178146,0.5685659344812286,s_450_20_150
38,0.15366837980595646,0.08689991706967155,0.38222916318456135,0.027795159300792984,0.612061838546698,0.06295636335312949,0.6139021347902558,0.1444663479437226,0.16226650939725065,0.07678963614818275,0.29306171740622805,0.024483770233331738,0.4760418170372227,0.05443308304366416,0.4793300171731184,0.12788215082658502,0.15202934675876223,0.06801341547152379,0.2235902089688266,0.021586375741250968,0.3627683264408764,0.047077105776337766,0.3670794409498783,0.11324969535565076,s_450_20_150
39,0.5279118291916975,0.21068611565280837,0.20299446844538352,0.2435443281310348,0.012467768661446438,0.08906397615745731,0.041275606124811834,0.08904082621400443,0.3462215324507708,0.22375930278165068,0.1503560335712297,0.25928515861296236,0.015347528536847057,0.09589558215517661,0.03865907908407135,0.09582950306584291,0.23460298653231823,0.23838871884794877,0.11626211551229232,0.27657922286837633,0.018656906807775913,0.1036780217918457,0.038123849581761154,0.1035739580925582,s_450_20_150
40,0.050556627062196505,0.06832117951116776,0.22625645734595917,0.10938976927496451,0.14564076912657825,0.11465443989694316,0.029034606926291184,0.06942051816385085,0.056557072418562865,0.06541726748821974,0.25734853629984655,0.10457447611881193,0.1753675235291883,0.1110140515642371,0.04644454234039657,0.06563887904642843,0.07766898272952497,0.06274767758567952,0.30534814313556735,0.10014401045687536,0.22278291421502486,0.10777373552428629,0.07725591834918785,0.0621857385841257,s_450_20_150
41,0.45579482229851187,0.7895078829593669,0.49720578541719274,0.9664447702947582,0.35729408523335804,0.8181628756950214,0.24279060603891778,0.6255479918125437,0.3727889046959003,0.7669264302554034,0.4452584873686699,0.9378886074529531,0.3342172033610661,0.7960274359064335,0.23694374247906877,0.6127981934215545,0.306838642348621,0.7450226226358878,0.4046264989918379,0.9099752074051728,0.31449277499246964,0.7749189678443587,0.23218288760674152,0.6007896904005243,s_450_20_150
42,0.07109463589710954,0.7288969479934885,0.6548706513794756,0.8038267014950533,0.5028895020581712,0.6817010239272476,0.17527447603402532,0.9478773370432216,0.11755453765723119,0.7307957694304092,0.7100161529047426,0.7971138937119366,0.5641305954811526,0.6781881487874917,0.23864204600969446,0.9476279698447964,0.18729444950761023,0.7334409683285685,0.7640983085096072,0.7898832665481934,0.6274902087044131,0.6745403644775995,0.31812875628718595,0.9469448156823385,s_450_20_150
43,0.29548262269955494,0.27387946890642745,0.9028218485888106,0.25919379391140784,0.9296205516481174,0.35610896645725,0.5390124591906201,0.2902410670270525,0.37515681335741,0.2710629902904138,0.912277315759285,0.25398097349983273,0.9616898977537018,0.35261536829137086,0.6153173861275699,0.28920402502432213,0.46824641392778177,0.26854459532230107,0.9157163370222889,0.2492107511669459,0.9913662485133559,0.3495670386843692,0.6894788143941067,0.2884491421078109,s_450_20_150
44,0.20098632365659563,0.18491537158814153,0.6989883110678208,0.5564063345561483,0.8044289693371074,0.4917158145157683,0.8427234205999059,0.3752944348874171,0.28431207513653045,0.2023789884313663,0.7090709991807623,0.5756810210050104,0.7986952191104106,0.5191177548635135,0.8367361429112762,0.4031699152503947,0.37617617378539936,0.22180755586842202,0.7351551175255194,0.5960878040238726,0.8095047205224102,0.5480394368505127,0.8472537931519969,0.43335204760000545,s_450_20_150
45,0.33178089699951707,0.25345788948891174,0.14134744537840313,0.22129559474387106,0.09955741047090558,0.2161394010927003,0.21881346401606858,0.2599634199434451,0.24342206635350067,0.26206259236302587,0.12882767339255854,0.2258716785980602,0.0905542411046262,0.22302026532308833,0.17803970798138188,0.27029780943674353,0.19832251009974408,0.2710981043460464,0.12385087480727339,0.23058187097482646,0.08908514671194881,0.23018225134843484,0.15707455020306466,0.28119466638620194,s_450_20_150
46,0.7483806718421313,0.894604597644159,0.988206116000204,0.91551170965223,0.7683519859841127,0.7649277393600622,0.3942947486009116,0.9905535015355619,0.7787599755417602,0.928217808407894,0.9547973158466012,0.8836930414280898,0.8474586036826566,0.7334002294114188,0.5097654300137651,0.9518630392427095,0.8399735940781083,0.9619043559621561,0.9132819116406335,0.8526002057278689,0.9261821459128972,0.7026545687733918,0.6331663028888849,0.9133953049238408,s_450_20_150
47,0.6708701607873127,0.9124960919780847,0.885108055703368,0.5596486715753286,0.8715926984399481,0.8516827249553213,0.7892755922802033,0.7979884797551055,0.8469851747008806,0.9208604689821789,0.7830498623712199,0.5618220421825687,0.9986721326415641,0.8546425089303514,0.9378166782106632,0.8026778811543063,0.986664923191948,0.9291803605319946,0.684918310419468,0.5640729898278336,0.8684761997250842,0.857746103014285,0.9173397223235659,0.8075720472812984,s_450_20_150
48,0.31642665588898145,0.7581257363541349,0.3864500184788715,0.6115745677362232,0.48920847104667964,0.7626935645967317,0.21962076132436376,0.7297178695109113,0.3614601144454137,0.7613527274854408,0.43771801647258834,0.6141158004430811,0.5299757863484509,0.761676968628897,0.26992006849741573,0.7265953694567233,0.4172173078299287,0.7647138953608044,0.49678512049827717,0.6167091498601052,0.5798752038056165,0.7606800450770674,0.33151724563276985,0.7237680924190766,s_450_20_150
49,0.44245382566790525,0.9227288569166054,0.8331664619897835,0.9498841220994898,0.9156500584678127,0.8312708143626596,0.6167363846027023,0.8743388237832022,0.5530779779220538,0.9349582946307216,0.8034619924151719,0.9700870813127194,0.9779655029533968,0.8446157123926423,0.7230810991463219,0.881739982893947,0.6200837302556628,0.946885862334704,0.776761978156054,0.9896509045664035,0.966573363254758,0.8574473249267144,0.8184893326325047,0.8892466684520555,s_450_20_150
50,0.412707737084149,0.16001170064857928,0.17067870511397915,0.3746430257614295,0.05172491416038423,0.13050871982976645,0.07940727504470123,0.11692683760753757,0.2535451512528006,0.15112913692606839,0.12974599404176732,0.3604011418068219,0.04403669114474974,0.1250920527386097,0.061179084225498476,0.10998528936127173,0.16860997946131817,0.14334034672657298,0.1049905249713204,0.34691424384530767,0.04012386599275042,0.12031995474566276,0.05120587779620942,0.10397496618626745,s_450_20_150
51,0.3096071594067581,0.3697156011552074,0.06730386500656187,0.4220373873292662,0.03596311568903416,0.3633336315178951,0.06208097190954387,0.26222203390366144,0.252004518423472,0.37770552629530585,0.08955144903192687,0.43610622552478673,0.050119088723806875,0.37260334461572897,0.07484441793311696,0.2699230807473879,0.24005986923583605,0.38571168791106847,0.12113407881647938,0.4502023853224423,0.0717877847696023,0.3817692692491117,0.09630905746136423,0.27768212817339377,s_450_20_150
52,0.2355615686356293,0.09159169591835548,0.11906274191118656,0.052460731150740965,0.09881991194498019,0.06519567019362216,0.020653335833817184,0.0406786446655726,0.17513052217753872,0.0917432931432037,0.14130417033944825,0.054658245188189285,0.10309170372584334,0.06633829270894127,0.02914953542969928,0.04187122867522028,0.16225428572727538,0.09203568667342028,0.17506839452958267,0.05700428609474224,0.11847592364834181,0.06754901798013507,0.043190214019889865,0.04313038075862294,s_450_20_150
53,0.4918023461577108,0.7827875621793238,0.020839590178527594,0.7342045297935114,0.007777207812745169,0.46915287261918626,0.03218728571824179,0.6450166989881205,0.31468025813825123,0.7574881298905627,0.028948315538599254,0.7016869980786199,0.011066811239558287,0.44810820340787516,0.03197322335221491,0.6205199838657887,0.23247842325142443,0.7323755283901927,0.04033855004134247,0.669865008608417,0.016928703004776002,0.4277511804078371,0.035952373001038526,0.5964039009480289,s_450_20_150
54,0.17435346681140765,0.6477932594350805,0.18830118536011586,0.5032764070091298,0.19667011915333157,0.5758521850269109,0.2596975023671977,0.722511677377774,0.14353198662158037,0.6411065951454923,0.22530260228824223,0.4879957318743968,0.21361533319093678,0.5666790014433793,0.24767279074666804,0.7213881432283149,0.15535320947905648,0.6345737761274393,0.2662341992400938,0.4731397984365371,0.241828778299434,0.5577030085643553,0.26190260254609077,0.7202638342014049,s_450_20_150
55,0.36928629498390575,0.42294120993288253,0.7156666799122389,0.49884881489617705,0.51630936515453,0.5300529203985224,0.38375760341307386,0.47072086439032623,0.452074523597328,0.4400383169025598,0.738457924605464,0.5173094209520476,0.5696451805343729,0.5513855359688355,0.4544639511624967,0.4911023800279959,0.5326745587275811,0.4573056406771344,0.7637079214201365,0.5360326482681168,0.6210749625469062,0.5728688906242991,0.5242383358618523,0.5116820394586906,s_450_20_150
56,0.3680504349418834,0.8496651917845376,0.8822529174065419,0.7041394770908976,0.547739719439398,0.8223621960215781,0.5374652363076053,0.8133052034792649,0.48643998952635525,0.8532415146726868,0.9880785863668464,0.6960810102576303,0.6787406377330667,0.8210133378066335,0.6686370537473219,0.8131940245388788,0.6231753253755739,0.8582757759266559,0.9113737474706345,0.6900324978832246,0.8101884607336681,0.8213821072918474,0.8014292346854074,0.8147726805131595,s_450_20_150
57,0.87708973633323,0.8540906946418906,0.9289653600230389,0.9427884015869841,0.86352392330621,0.6610817496467654,0.9342082910576018,0.8504506893970963,0.9414136509126073,0.8528971418842184,0.9489079919300468,0.9352244410482253,0.8716028474900986,0.6632706139328026,0.9610417293951591,0.8510046270408225,0.9869420116141465,0.8533556089536412,0.9691122512316281,0.9287544187163937,0.8867007006142119,0.6668702212372575,0.9755651310162327,0.8533409756946246,s_450_20_150
58,0.4175206082396755,0.8294364114861907,0.9321917760291516,0.7272856986816938,0.5664432579478339,0.6178058576102899,0.730868489838921,0.7605993722762545,0.3985572305487294,0.8339557837079166,0.8677372886097332,0.7388006585481073,0.5310983298703373,0.6225446030578745,0.6629442217985703,0.7661881095623474,0.38231815393044055,0.8377380976198836,0.7907799498806753,0.7496442358954489,0.4895988932809051,0.6263617923157776,0.5939059951188911,0.7709057251153462,s_450_20_150
59,0.576233859834324,0.3886929758590423,0.7186145392612431,0.41215833977215155,0.8511342425995737,0.584029263427216,0.6980271789117963,0.4885093325395674,0.6135741245724967,0.41713868651966246,0.7609477672780643,0.4366172861281077,0.8712273822109514,0.6180302057004974,0.7449415118433075,0.5184174548066933,0.6745865612470807,0.44694524869920016,0.8225081681917606,0.4620078826113113,0.9128152608806556,0.6530886461878149,0.805207991520558,0.5495822321626445,s_450_20_150
60,0.5626069450506657,0.8145044756608951,0.49646507378512894,0.8036148276717012,0.3134665919813686,0.6439660407261454,0.4993009440417199,0.8413771080731833,0.5817018523836506,0.8131394314457956,0.5847007922162359,0.8167351763719318,0.3894007223556385,0.649931449504841,0.5749294972736785,0.8419224505671905,0.6506844203406577,0.812575395385847,0.692774462461133,0.8305449793683168,0.49055130028078253,0.6564468418163272,0.6659577790234223,0.842976593927803,s_450_20_150
61,0.5463893283438117,0.7264729281213085,0.10698597236145391,0.6873715536799769,0.10030292223787778,0.6195109201326442,0.1429529014961177,0.6209075712547054,0.42659243141976844,0.714501420122552,0.13479975503733463,0.6957638776640376,0.11702710608227421,0.6130397327101726,0.14679598435015045,0.6086041776737992,0.39186484594170967,0.7026911052874387,0.18480568420567534,0.7040657591616661,0.15106738610854814,0.6067238409824183,0.1714237997182217,0.5965157159940003,s_450_20_150
62,0.03646269727221035,0.1452790016747065,0.21439117764448348,0.22149780048914228,0.1135998233573488,0.1559202807286962,0.0756453656999866,0.15461391772413507,0.03243924900824142,0.13601863194617828,0.19166756936429052,0.21440709135377992,0.10459374460249035,0.14850356647657928,0.0729299342446452,0.14675306012996658,0.03249776990098086,0.12700155317773615,0.16970799453712426,0.2073803889786391,0.09604750675219034,0.1413103416479847,0.06992612417649705,0.13909294646054707,s_450_20_150
63,0.2905809928657505,0.45824702228063885,0.8844385936318968,0.6015970095038251,0.6157036169272707,0.6174948543189316,0.38084889153464796,0.6072801734349715,0.3502999021386325,0.46185247159961174,0.8801175904878958,0.6146362266926806,0.6611999425810768,0.6273268521775692,0.4421856293663138,0.6123555312812345,0.41857881491118654,0.46536522526154434,0.8815903840798871,0.6274980088512043,0.7046664809417212,0.6368632026355339,0.5066054452822097,0.6171731046541538,s_450_20_150
64,0.5542597846861359,0.6067576984559518,0.27536897002296323,0.5013683235671078,0.6988215769824178,0.5233123235908756,0.6144811994191565,0.5400861346646879,0.4956530241470378,0.618840564300805,0.2709216039590199,0.5145952475186532,0.6078705372356573,0.5419351936727953,0.5473026618490466,0.5503917972224471,0.4405179083398665,0.6301179244569781,0.2613541027303801,0.5272298929464083,0.5268984312038569,0.5601624934933886,0.4811137860386405,0.5600660452124568,s_450_20_150
65,0.35402261016444847,0.2806095297343619,0.33682323530749114,0.25809933715700506,0.741165531693246,0.29919664692173664,0.5903010888107455,0.32689793532541744,0.30321059716627535,0.265988908728774,0.27405139475259516,0.24527134327388161,0.5614840803710939,0.2889652997383227,0.4696157286317959,0.3127920555573273,0.2547053880695506,0.253341595439024,0.22841040817517824,0.2345306034722807,0.4314085073884195,0.2805282054233881,0.37429547117739326,0.30107187045141603,s_450_20_150
66,0.23864012939248622,0.34815300091354673,0.5170338495451476,0.3825630878459798,0.3861101334551663,0.35205277339918806,0.25671067402009806,0.32159445723234015,0.18316744022575598,0.35326864267512015,0.40527093751651866,0.3887119740981534,0.31097308811682445,0.3561684434192509,0.22044393836888776,0.32653583900719463,0.14754684983697558,0.35859298378264737,0.3164947830456943,0.39519280338706275,0.24941272202964349,0.3605953471221579,0.1866061222586941,0.33181113747626934,s_450_20_150
67,0.6584835779942129,0.8839036095891833,0.6630091316337243,0.4842255102073637,0.663810543861751,0.5986341050447415,0.6601235964042103,0.92489406416593,0.7298042290076219,0.8780195121352844,0.6154923476442438,0.4889449913676882,0.798023035111833,0.6036401512113625,0.7734093577925116,0.9232109524372443,0.8119173633251401,0.8722582508803989,0.5969733110767088,0.49391166702352074,0.9032288984309065,0.6087927689273537,0.8679248884704235,0.921667672986263,s_450_20_150
68,0.5175275096008154,0.05694210654295564,0.3447469110508241,0.08159650716713683,0.31096164263518883,0.10022324361187987,0.11963257056730961,0.055785473996936605,0.3331216080674331,0.05458568578987604,0.29113974214359073,0.07715150700055208,0.26451867687638786,0.09408010086566708,0.10297936216058376,0.05277186743704774,0.23201826034210787,0.05242482877532689,0.25884776920663144,0.07303815598146755,0.23318848476231577,0.08844957762343857,0.09589452075559153,0.05002639956781113,s_450_20_150
69,0.29702388189173157,0.4246913306049238,0.2257243814333352,0.5726619397931255,0.4316598295030172,0.5960301428370318,0.45310433224836855,0.5765184277953623,0.2935163768289711,0.43556405268245035,0.24834531443429375,0.575748770180559,0.4128471096609414,0.605189811083715,0.42939926485656266,0.5899998055439555,0.3107540177770535,0.44740146436931827,0.2798337050746426,0.5797302368832595,0.41737857665223466,0.6153397098961735,0.4302415008177338,0.6044631813169455,s_450_20_150
70,0.1632352630603507,0.48097280667941045,0.5228585486557549,0.44188980095042796,0.28202741397213993,0.4080254387556378,0.47292085948758444,0.4991037202648043,0.19146722830386195,0.48733686520149355,0.4995397449176724,0.44398192660026625,0.28181992619144597,0.41182865870586727,0.4451077129207658,0.5094618829588793,0.20876316334244194,0.4940730621712568,0.4678240316324471,0.4459338686986082,0.27454478521978737,0.4155963364993097,0.413669959282259,0.5199248389124274,s_450_20_150
71,0.016769162259695915,0.03860029545055628,0.054866783581665926,0.15550974627078476,0.14057457194885015,0.10655709917739238,0.12766939828125493,0.07736957635651634,0.026667306614455717,0.03887680394887299,0.061669715760641466,0.16033691032149605,0.13632676514270486,0.10971814911587402,0.1305601538722587,0.08093078087583647,0.04156163028941021,0.039222291096278034,0.07501195165659455,0.16527603922987213,0.14478516791645427,0.11295991720759482,0.1419518841091671,0.0847024604511937,s_450_20_150
72,0.3952493400912592,0.9947931186138308,0.9253108489074334,0.6830133198267427,0.8061237271471897,0.837282450905033,0.5248051485223595,0.9134664788790532,0.47954737425720784,0.9828526890639262,0.8707826867487796,0.6951540844520653,0.8912896286669525,0.8464802332483501,0.6174685223019979,0.922590657076504,0.5850021639245209,0.971564916896353,0.8280954268889427,0.7074796439977029,0.9665645654723694,0.8558402155414306,0.7092155334271748,0.9313492400403283,s_450_20_150
73,0.8078791723634119,0.6082677205999572,0.5913629035184593,0.6184883915115069,0.7115029805833197,0.6997059037116331,0.9471687463343035,0.7339573332717797,0.8293707207680185,0.6191619374828583,0.654513310000276,0.6256803701478163,0.7395198233141637,0.7065391241294239,0.9706885624779962,0.7491578418391059,0.8746750960060482,0.6298201623700548,0.7331560862343316,0.632758354334152,0.7937796789200537,0.7131917624965131,0.9633235882654811,0.7639910375455808,s_450_20_150
74,0.7136809900721961,0.18561107851939762,0.1806632652597186,0.04180242765172902,0.2007280168108939,0.10248090447282944,0.13971381580198416,0.15594524180776165,0.4791734471120136,0.18954261467839784,0.15884289753841668,0.04433160480626128,0.17158437553378267,0.10669020836203441,0.12750315611215524,0.16062606627522702,0.33862027351809854,0.19405004268839177,0.14475436568259947,0.04722155544402808,0.15221247889975442,0.111484057910495,0.11921353817834696,0.16596874013129997,s_450_20_150
